===========================
File valve_0245_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01821
  Segment 1: type=complex, RMSE=0.01968
  Segment 2: type=tube, RMSE=0.01454
  Segment 3: type=plane, RMSE=0.01452
  Segment 4: type=complex, RMSE=0.01826
  Segment 5: type=tube, RMSE=0.01858
  Segment 6: type=complex, RMSE=0.02583
  Segment 7: type=tube, RMSE=0.02721
  Segment 9: type=complex, RMSE=0.01751
File valve_0246_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01817
  Segment 1: type=complex, RMSE=0.02325
  Segment 2: type=complex, RMSE=0.02685
  Segment 3: type=plane, RMSE=0.01576
  Segment 4: type=complex, RMSE=0.02194
  Segment 5: type=tube, RMSE=0.02064
  Segment 6: type=complex, RMSE=0.02709
  Segment 7: type=tube, RMSE=0.02846
  Segment 9: type=complex, RMSE=0.01776
File valve_0247_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.02202
  Segment 1: type=complex, RMSE=0.02261
  Segment 2: type=complex, RMSE=0.02681
  Segment 3: type=plane, RMSE=0.01475
  Segment 4: type=plane, RMSE=0.01790
  Segment 5: type=tube, RMSE=0.02112
  Segment 6: type=complex, RMSE=0.02726
  Segment 7: type=tube, RMSE=0.02044
  Segment 9: type=complex, RMSE=0.01791
File valve_0248_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01629
  Segment 1: type=complex, RMSE=0.01719
  Segment 2: type=complex, RMSE=0.02174
  Segment 3: type=complex, RMSE=0.01736
  Segment 4: type=complex, RMSE=0.01662
  Segment 5: type=plane, RMSE=0.01502
  Segment 6: type=complex, RMSE=0.02258
  Segment 7: type=tube, RMSE=0.02432
  Segment 9: type=complex, RMSE=0.01571
File valve_0249_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01743
  Segment 1: type=complex, RMSE=0.01699
  Segment 2: type=tube, RMSE=0.01223
  Segment 3: type=tube, RMSE=0.01184
  Segment 4: type=complex, RMSE=0.01666
  Segment 5: type=complex, RMSE=0.01736
  Segment 6: type=complex, RMSE=0.02599
  Segment 7: type=tube, RMSE=0.01491
  Segment 8: type=plane, RMSE=0.01015
  Segment 9: type=complex, RMSE=0.01419
File valve_0250_lidar_classes.ply:
  Segment 0: type=plane, RMSE=0.02870
  Segment 1: type=complex, RMSE=0.01850
  Segment 2: type=complex, RMSE=0.02004
  Segment 3: type=tube, RMSE=0.01513
  Segment 5: type=complex, RMSE=0.02145
  Segment 6: type=complex, RMSE=0.02557
  Segment 7: type=tube, RMSE=0.01192
  Segment 9: type=complex, RMSE=0.01548
File valve_0251_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01584
  Segment 1: type=complex, RMSE=0.01998
  Segment 2: type=tube, RMSE=0.01390
  Segment 3: type=tube, RMSE=0.01254
  Segment 4: type=complex, RMSE=0.01630
  Segment 5: type=tube, RMSE=0.01993
  Segment 6: type=complex, RMSE=0.02367
  Segment 7: type=tube, RMSE=0.01464
  Segment 8: type=complex, RMSE=0.01575
  Segment 9: type=complex, RMSE=0.01456
File valve_0252_lidar_classes.ply:
  Segment 0: type=plane, RMSE=0.02030
  Segment 1: type=complex, RMSE=0.01888
  Segment 2: type=complex, RMSE=0.02164
  Segment 3: type=tube, RMSE=0.01267
  Segment 4: type=complex, RMSE=0.02090
  Segment 5: type=complex, RMSE=0.01861
  Segment 6: type=complex, RMSE=0.02725
  Segment 7: type=tube, RMSE=0.01258
  Segment 9: type=complex, RMSE=0.01457
File valve_0253_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01843
  Segment 1: type=complex, RMSE=0.02321
  Segment 2: type=tube, RMSE=0.01399
  Segment 3: type=plane, RMSE=0.01482
  Segment 4: type=plane, RMSE=0.01903
  Segment 5: type=complex, RMSE=0.01877
  Segment 6: type=complex, RMSE=0.02742
  Segment 7: type=tube, RMSE=0.02858
  Segment 9: type=complex, RMSE=0.01863
File valve_0254_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01583
  Segment 1: type=complex, RMSE=0.02047
  Segment 2: type=tube, RMSE=0.01414
  Segment 3: type=tube, RMSE=0.01260
  Segment 4: type=complex, RMSE=0.01798
  Segment 5: type=complex, RMSE=0.01913
  Segment 6: type=complex, RMSE=0.02448
  Segment 7: type=tube, RMSE=0.01408
  Segment 8: type=plane, RMSE=0.01222
  Segment 9: type=complex, RMSE=0.01466
File valve_0255_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01794
  Segment 1: type=complex, RMSE=0.02277
  Segment 2: type=complex, RMSE=0.02359
  Segment 3: type=plane, RMSE=0.01404
  Segment 5: type=complex, RMSE=0.01952
  Segment 6: type=complex, RMSE=0.03344
  Segment 7: type=tube, RMSE=0.01879
  Segment 9: type=complex, RMSE=0.01773
File valve_0256_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01905
  Segment 1: type=complex, RMSE=0.02325
  Segment 2: type=tube, RMSE=0.01425
  Segment 3: type=complex, RMSE=0.01892
  Segment 4: type=complex, RMSE=0.02184
  Segment 5: type=tube, RMSE=0.03046
  Segment 6: type=complex, RMSE=0.02849
  Segment 7: type=tube, RMSE=0.02510
  Segment 9: type=complex, RMSE=0.01831
File valve_0257_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01552
  Segment 1: type=complex, RMSE=0.01774
  Segment 2: type=tube, RMSE=0.01150
  Segment 3: type=tube, RMSE=0.01173
  Segment 4: type=complex, RMSE=0.01803
  Segment 5: type=complex, RMSE=0.01805
  Segment 6: type=complex, RMSE=0.02563
  Segment 7: type=tube, RMSE=0.01478
  Segment 9: type=complex, RMSE=0.01464
File valve_0258_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01602
  Segment 1: type=complex, RMSE=0.01789
  Segment 2: type=complex, RMSE=0.01848
  Segment 3: type=complex, RMSE=0.01443
  Segment 4: type=plane, RMSE=0.01484
  Segment 5: type=complex, RMSE=0.01764
  Segment 6: type=complex, RMSE=0.02123
  Segment 7: type=tube, RMSE=0.02206
  Segment 9: type=complex, RMSE=0.01558
File valve_0259_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01872
  Segment 1: type=complex, RMSE=0.02174
  Segment 2: type=complex, RMSE=0.02540
  Segment 3: type=complex, RMSE=0.03012
  Segment 4: type=complex, RMSE=0.01818
  Segment 5: type=complex, RMSE=0.02348
  Segment 6: type=complex, RMSE=0.03007
  Segment 7: type=tube, RMSE=0.01917
  Segment 9: type=sphere, RMSE=0.01623
File valve_0260_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01882
  Segment 1: type=complex, RMSE=0.01989
  Segment 2: type=tube, RMSE=0.01353
  Segment 3: type=complex, RMSE=0.01700
  Segment 4: type=complex, RMSE=0.02146
  Segment 5: type=complex, RMSE=0.02117
  Segment 6: type=complex, RMSE=0.02481
  Segment 7: type=tube, RMSE=0.02250
  Segment 9: type=complex, RMSE=0.01697
File valve_0261_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01743
  Segment 1: type=complex, RMSE=0.01972
  Segment 2: type=tube, RMSE=0.01446
  Segment 3: type=tube, RMSE=0.01130
  Segment 4: type=complex, RMSE=0.01831
  Segment 5: type=complex, RMSE=0.01715
  Segment 6: type=complex, RMSE=0.02530
  Segment 7: type=tube, RMSE=0.01752
  Segment 9: type=complex, RMSE=0.01494
File valve_0262_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01791
  Segment 1: type=complex, RMSE=0.01793
  Segment 2: type=complex, RMSE=0.01997
  Segment 3: type=complex, RMSE=0.01495
  Segment 4: type=complex, RMSE=0.01996
  Segment 5: type=complex, RMSE=0.02325
  Segment 6: type=complex, RMSE=0.02660
  Segment 7: type=tube, RMSE=0.01594
  Segment 9: type=complex, RMSE=0.01804
File valve_0263_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01807
  Segment 1: type=complex, RMSE=0.01923
  Segment 2: type=complex, RMSE=0.02036
  Segment 3: type=plane, RMSE=0.02789
  Segment 4: type=plane, RMSE=0.02182
  Segment 5: type=complex, RMSE=0.01877
  Segment 6: type=complex, RMSE=0.02570
  Segment 7: type=tube, RMSE=0.02867
  Segment 9: type=complex, RMSE=0.01576
File valve_0264_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01707
  Segment 1: type=complex, RMSE=0.02047
  Segment 2: type=complex, RMSE=0.02090
  Segment 3: type=plane, RMSE=0.01392
  Segment 4: type=complex, RMSE=0.02027
  Segment 5: type=complex, RMSE=0.02753
  Segment 6: type=complex, RMSE=0.02584
  Segment 7: type=tube, RMSE=0.02057
  Segment 9: type=complex, RMSE=0.01619
File valve_0265_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01609
  Segment 1: type=complex, RMSE=0.02141
  Segment 2: type=complex, RMSE=0.02546
  Segment 3: type=complex, RMSE=0.01918
  Segment 4: type=plane, RMSE=0.01996
  Segment 5: type=complex, RMSE=0.01639
  Segment 6: type=complex, RMSE=0.02744
  Segment 7: type=tube, RMSE=0.02439
  Segment 8: type=plane, RMSE=0.01377
  Segment 9: type=complex, RMSE=0.01827
File valve_0266_lidar_classes.ply:
  Segment 0: type=plane, RMSE=0.02813
  Segment 1: type=complex, RMSE=0.02127
  Segment 2: type=complex, RMSE=0.02186
  Segment 3: type=tube, RMSE=0.01424
  Segment 4: type=complex, RMSE=0.01841
  Segment 5: type=complex, RMSE=0.02322
  Segment 6: type=complex, RMSE=0.02842
  Segment 7: type=tube, RMSE=0.01078
  Segment 9: type=sphere, RMSE=0.01585
File valve_0267_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01466
  Segment 1: type=complex, RMSE=0.01667
  Segment 2: type=tube, RMSE=0.01471
  Segment 3: type=tube, RMSE=0.01159
  Segment 4: type=complex, RMSE=0.01628
  Segment 5: type=tube, RMSE=0.01505
  Segment 6: type=complex, RMSE=0.02487
  Segment 7: type=tube, RMSE=0.01436
  Segment 9: type=complex, RMSE=0.01427
File valve_0268_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01589
  Segment 1: type=complex, RMSE=0.01826
  Segment 2: type=complex, RMSE=0.02052
  Segment 3: type=complex, RMSE=0.01515
  Segment 4: type=plane, RMSE=0.01390
  Segment 5: type=complex, RMSE=0.01894
  Segment 6: type=complex, RMSE=0.02348
  Segment 7: type=tube, RMSE=0.03330
  Segment 9: type=complex, RMSE=0.01569
File valve_0269_lidar_classes.ply:
  Segment 0: type=plane, RMSE=0.02125
  Segment 1: type=complex, RMSE=0.02374
  Segment 2: type=complex, RMSE=0.02097
  Segment 3: type=tube, RMSE=0.01400
  Segment 5: type=complex, RMSE=0.01734
  Segment 6: type=complex, RMSE=0.02400
  Segment 7: type=tube, RMSE=0.01259
  Segment 9: type=complex, RMSE=0.01495
File valve_0270_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01907
  Segment 1: type=complex, RMSE=0.01871
  Segment 2: type=complex, RMSE=0.02070
  Segment 3: type=tube, RMSE=0.01278
  Segment 4: type=complex, RMSE=0.02048
  Segment 5: type=complex, RMSE=0.01919
  Segment 6: type=complex, RMSE=0.02308
  Segment 7: type=tube, RMSE=0.01282
  Segment 9: type=sphere, RMSE=0.01450
File valve_0271_lidar_classes.ply:
  Segment 0: type=plane, RMSE=0.02675
  Segment 1: type=complex, RMSE=0.01956
  Segment 2: type=complex, RMSE=0.01814
  Segment 3: type=tube, RMSE=0.01514
  Segment 6: type=complex, RMSE=0.02847
  Segment 7: type=tube, RMSE=0.01174
  Segment 9: type=sphere, RMSE=0.01538
File valve_0272_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01620
  Segment 1: type=complex, RMSE=0.01820
  Segment 2: type=complex, RMSE=0.02213
  Segment 3: type=complex, RMSE=0.01635
  Segment 4: type=complex, RMSE=0.01786
  Segment 5: type=complex, RMSE=0.02034
  Segment 6: type=complex, RMSE=0.02415
  Segment 7: type=tube, RMSE=0.01387
  Segment 9: type=complex, RMSE=0.01730
File valve_0273_lidar_classes.ply:
  Segment 0: type=plane, RMSE=0.02313
  Segment 1: type=complex, RMSE=0.02088
  Segment 2: type=tube, RMSE=0.01402
  Segment 3: type=tube, RMSE=0.01470
  Segment 5: type=complex, RMSE=0.01911
  Segment 6: type=complex, RMSE=0.03027
  Segment 7: type=tube, RMSE=0.01070
  Segment 9: type=complex, RMSE=0.01464
File valve_0274_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01778
  Segment 1: type=complex, RMSE=0.01863
  Segment 2: type=tube, RMSE=0.01428
  Segment 3: type=tube, RMSE=0.01234
  Segment 4: type=complex, RMSE=0.01961
  Segment 5: type=complex, RMSE=0.01660
  Segment 6: type=complex, RMSE=0.02479
  Segment 7: type=tube, RMSE=0.01329
  Segment 8: type=plane, RMSE=0.01088
  Segment 9: type=complex, RMSE=0.01463
File valve_0275_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01958
  Segment 1: type=complex, RMSE=0.02205
  Segment 2: type=complex, RMSE=0.02295
  Segment 3: type=plane, RMSE=0.01697
  Segment 4: type=complex, RMSE=0.02191
  Segment 5: type=tube, RMSE=0.02434
  Segment 6: type=complex, RMSE=0.03009
  Segment 7: type=tube, RMSE=0.01954
  Segment 9: type=complex, RMSE=0.01845
File valve_0276_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01568
  Segment 1: type=complex, RMSE=0.01718
  Segment 2: type=complex, RMSE=0.01925
  Segment 3: type=complex, RMSE=0.01553
  Segment 4: type=plane, RMSE=0.01661
  Segment 5: type=complex, RMSE=0.01947
  Segment 6: type=complex, RMSE=0.02514
  Segment 7: type=tube, RMSE=0.02427
  Segment 9: type=complex, RMSE=0.01573
File valve_0277_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01886
  Segment 1: type=complex, RMSE=0.01991
  Segment 2: type=tube, RMSE=0.01449
  Segment 3: type=tube, RMSE=0.01388
  Segment 4: type=complex, RMSE=0.02174
  Segment 5: type=complex, RMSE=0.02175
  Segment 6: type=complex, RMSE=0.02774
  Segment 7: type=tube, RMSE=0.01727
  Segment 8: type=plane, RMSE=0.01285
  Segment 9: type=complex, RMSE=0.01607
File valve_0278_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01755
  Segment 1: type=complex, RMSE=0.01942
  Segment 2: type=complex, RMSE=0.02318
  Segment 3: type=complex, RMSE=0.01845
  Segment 4: type=complex, RMSE=0.02005
  Segment 5: type=complex, RMSE=0.02405
  Segment 6: type=complex, RMSE=0.02472
  Segment 7: type=tube, RMSE=0.02451
  Segment 9: type=complex, RMSE=0.01801
File valve_0279_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01537
  Segment 1: type=complex, RMSE=0.01719
  Segment 2: type=tube, RMSE=0.01215
  Segment 3: type=complex, RMSE=0.01438
  Segment 4: type=plane, RMSE=0.01940
  Segment 5: type=complex, RMSE=0.01670
  Segment 6: type=complex, RMSE=0.02310
  Segment 7: type=tube, RMSE=0.01422
  Segment 9: type=complex, RMSE=0.01590
File valve_0280_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01867
  Segment 1: type=complex, RMSE=0.02168
  Segment 2: type=complex, RMSE=0.02481
  Segment 3: type=plane, RMSE=0.01642
  Segment 4: type=complex, RMSE=0.02331
  Segment 5: type=complex, RMSE=0.02107
  Segment 6: type=complex, RMSE=0.03022
  Segment 7: type=tube, RMSE=0.01802
  Segment 9: type=complex, RMSE=0.01821
File valve_0281_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01834
  Segment 1: type=complex, RMSE=0.02628
  Segment 2: type=complex, RMSE=0.02093
  Segment 3: type=plane, RMSE=0.01544
  Segment 4: type=plane, RMSE=0.01750
  Segment 5: type=tube, RMSE=0.02514
  Segment 6: type=complex, RMSE=0.02928
  Segment 7: type=tube, RMSE=0.02373
  Segment 9: type=complex, RMSE=0.01879
File valve_0282_lidar_classes.ply:
  Segment 0: type=plane, RMSE=0.02384
  Segment 1: type=complex, RMSE=0.02131
  Segment 2: type=tube, RMSE=0.01626
  Segment 3: type=tube, RMSE=0.01322
  Segment 5: type=complex, RMSE=0.02344
  Segment 6: type=complex, RMSE=0.02841
  Segment 7: type=tube, RMSE=0.01104
  Segment 9: type=sphere, RMSE=0.01545
File valve_0283_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01729
  Segment 1: type=complex, RMSE=0.02098
  Segment 2: type=tube, RMSE=0.01516
  Segment 3: type=complex, RMSE=0.01810
  Segment 4: type=complex, RMSE=0.02100
  Segment 5: type=complex, RMSE=0.02096
  Segment 6: type=complex, RMSE=0.02733
  Segment 7: type=tube, RMSE=0.02310
  Segment 9: type=complex, RMSE=0.01745
File valve_0284_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01934
  Segment 1: type=complex, RMSE=0.02176
  Segment 2: type=tube, RMSE=0.01615
  Segment 3: type=plane, RMSE=0.01432
  Segment 4: type=complex, RMSE=0.02181
  Segment 5: type=complex, RMSE=0.02120
  Segment 6: type=complex, RMSE=0.02724
  Segment 7: type=tube, RMSE=0.01791
  Segment 9: type=complex, RMSE=0.01718
File valve_0285_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01971
  Segment 1: type=complex, RMSE=0.02199
  Segment 2: type=complex, RMSE=0.02496
  Segment 3: type=plane, RMSE=0.01568
  Segment 5: type=tube, RMSE=0.01825
  Segment 6: type=complex, RMSE=0.03165
  Segment 7: type=tube, RMSE=0.02004
  Segment 8: type=plane, RMSE=0.01184
  Segment 9: type=complex, RMSE=0.01773
File valve_0286_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01916
  Segment 1: type=complex, RMSE=0.02209
  Segment 2: type=tube, RMSE=0.01370
  Segment 3: type=plane, RMSE=0.01727
  Segment 4: type=complex, RMSE=0.02117
  Segment 5: type=tube, RMSE=0.02366
  Segment 6: type=complex, RMSE=0.02513
  Segment 7: type=tube, RMSE=0.01626
  Segment 9: type=complex, RMSE=0.01609
File valve_0287_lidar_classes.ply:
  Segment 0: type=plane, RMSE=0.02238
  Segment 1: type=complex, RMSE=0.01823
  Segment 2: type=complex, RMSE=0.02260
  Segment 3: type=tube, RMSE=0.01349
  Segment 5: type=complex, RMSE=0.02091
  Segment 6: type=complex, RMSE=0.02700
  Segment 7: type=tube, RMSE=0.01289
  Segment 9: type=complex, RMSE=0.01532
File valve_0288_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01775
  Segment 1: type=complex, RMSE=0.01922
  Segment 2: type=tube, RMSE=0.01419
  Segment 3: type=plane, RMSE=0.01745
  Segment 5: type=tube, RMSE=0.01993
  Segment 6: type=complex, RMSE=0.02949
  Segment 7: type=tube, RMSE=0.02697
  Segment 9: type=complex, RMSE=0.01823
File valve_0289_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01481
  Segment 1: type=complex, RMSE=0.01566
  Segment 2: type=complex, RMSE=0.01727
  Segment 3: type=complex, RMSE=0.01417
  Segment 4: type=plane, RMSE=0.01201
  Segment 5: type=complex, RMSE=0.01673
  Segment 6: type=complex, RMSE=0.02298
  Segment 7: type=tube, RMSE=0.02302
  Segment 9: type=complex, RMSE=0.01557
File valve_0290_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01985
  Segment 1: type=complex, RMSE=0.01826
  Segment 2: type=complex, RMSE=0.02104
  Segment 3: type=tube, RMSE=0.01382
  Segment 5: type=complex, RMSE=0.01872
  Segment 6: type=complex, RMSE=0.02692
  Segment 7: type=tube, RMSE=0.01258
  Segment 9: type=complex, RMSE=0.01600
File valve_0291_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01570
  Segment 1: type=complex, RMSE=0.01928
  Segment 2: type=tube, RMSE=0.01360
  Segment 3: type=tube, RMSE=0.01689
  Segment 4: type=complex, RMSE=0.01634
  Segment 5: type=complex, RMSE=0.01550
  Segment 6: type=complex, RMSE=0.02313
  Segment 7: type=tube, RMSE=0.01834
  Segment 9: type=complex, RMSE=0.01509
File valve_0292_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01571
  Segment 1: type=complex, RMSE=0.01904
  Segment 2: type=tube, RMSE=0.01272
  Segment 3: type=complex, RMSE=0.01409
  Segment 4: type=plane, RMSE=0.01600
  Segment 5: type=complex, RMSE=0.01897
  Segment 6: type=complex, RMSE=0.02329
  Segment 7: type=tube, RMSE=0.01814
  Segment 8: type=plane, RMSE=0.01195
  Segment 9: type=complex, RMSE=0.01547
File valve_0293_lidar_classes.ply:
  Segment 0: type=plane, RMSE=0.02669
  Segment 1: type=complex, RMSE=0.01879
  Segment 2: type=tube, RMSE=0.01375
  Segment 3: type=tube, RMSE=0.01292
  Segment 5: type=complex, RMSE=0.02165
  Segment 6: type=complex, RMSE=0.02692
  Segment 7: type=tube, RMSE=0.01133
  Segment 9: type=sphere, RMSE=0.01582
File valve_0294_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01639
  Segment 1: type=complex, RMSE=0.01972
  Segment 2: type=complex, RMSE=0.01818
  Segment 3: type=tube, RMSE=0.01227
  Segment 4: type=complex, RMSE=0.02341
  Segment 5: type=complex, RMSE=0.01683
  Segment 6: type=complex, RMSE=0.02376
  Segment 7: type=tube, RMSE=0.01407
  Segment 8: type=complex, RMSE=0.01567
  Segment 9: type=complex, RMSE=0.01489
File valve_0295_lidar_classes.ply:
  Segment 0: type=plane, RMSE=0.02743
  Segment 1: type=complex, RMSE=0.02015
  Segment 2: type=complex, RMSE=0.02311
  Segment 3: type=tube, RMSE=0.01331
  Segment 5: type=plane, RMSE=0.01687
  Segment 6: type=complex, RMSE=0.03000
  Segment 7: type=tube, RMSE=0.01225
  Segment 9: type=complex, RMSE=0.01548
File valve_0296_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01550
  Segment 1: type=complex, RMSE=0.02082
  Segment 2: type=tube, RMSE=0.01403
  Segment 3: type=complex, RMSE=0.02107
  Segment 4: type=complex, RMSE=0.02138
  Segment 5: type=complex, RMSE=0.01859
  Segment 6: type=complex, RMSE=0.02379
  Segment 7: type=tube, RMSE=0.01589
  Segment 9: type=complex, RMSE=0.01469
File valve_0297_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01695
  Segment 1: type=complex, RMSE=0.01938
  Segment 2: type=tube, RMSE=0.01294
  Segment 3: type=complex, RMSE=0.01497
  Segment 4: type=complex, RMSE=0.01667
  Segment 5: type=complex, RMSE=0.01631
  Segment 6: type=complex, RMSE=0.02411
  Segment 7: type=tube, RMSE=0.01432
  Segment 8: type=plane, RMSE=0.01214
  Segment 9: type=complex, RMSE=0.01594
File valve_0298_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01704
  Segment 1: type=complex, RMSE=0.01864
  Segment 2: type=tube, RMSE=0.01377
  Segment 3: type=tube, RMSE=0.01227
  Segment 4: type=complex, RMSE=0.01890
  Segment 5: type=complex, RMSE=0.01928
  Segment 6: type=complex, RMSE=0.02668
  Segment 7: type=tube, RMSE=0.01173
  Segment 8: type=plane, RMSE=0.01136
  Segment 9: type=complex, RMSE=0.01492
File valve_0299_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01767
  Segment 1: type=complex, RMSE=0.01900
  Segment 2: type=tube, RMSE=0.01398
  Segment 3: type=tube, RMSE=0.01262
  Segment 4: type=complex, RMSE=0.02118
  Segment 5: type=complex, RMSE=0.02029
  Segment 6: type=complex, RMSE=0.02484
  Segment 7: type=tube, RMSE=0.01402
  Segment 8: type=plane, RMSE=0.01249
  Segment 9: type=complex, RMSE=0.01518
File valve_0300_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01547
  Segment 1: type=complex, RMSE=0.01630
  Segment 2: type=tube, RMSE=0.01222
  Segment 3: type=complex, RMSE=0.01366
  Segment 4: type=plane, RMSE=0.02055
  Segment 5: type=tube, RMSE=0.01369
  Segment 6: type=complex, RMSE=0.02165
  Segment 7: type=tube, RMSE=0.02125
  Segment 8: type=plane, RMSE=0.01205
  Segment 9: type=complex, RMSE=0.01461
File valve_0301_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01643
  Segment 1: type=complex, RMSE=0.01869
  Segment 2: type=tube, RMSE=0.01331
  Segment 3: type=complex, RMSE=0.01501
  Segment 4: type=plane, RMSE=0.03010
  Segment 5: type=complex, RMSE=0.01912
  Segment 6: type=complex, RMSE=0.02154
  Segment 7: type=tube, RMSE=0.02896
  Segment 9: type=complex, RMSE=0.01562
File valve_0302_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01675
  Segment 1: type=complex, RMSE=0.01946
  Segment 2: type=tube, RMSE=0.01139
  Segment 3: type=tube, RMSE=0.01184
  Segment 4: type=complex, RMSE=0.01762
  Segment 5: type=complex, RMSE=0.01747
  Segment 6: type=complex, RMSE=0.02440
  Segment 7: type=tube, RMSE=0.01564
  Segment 8: type=plane, RMSE=0.01077
  Segment 9: type=complex, RMSE=0.01423
File valve_0303_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01878
  Segment 1: type=complex, RMSE=0.02004
  Segment 2: type=complex, RMSE=0.02132
  Segment 3: type=plane, RMSE=0.01609
  Segment 5: type=complex, RMSE=0.02288
  Segment 6: type=complex, RMSE=0.02816
  Segment 7: type=tube, RMSE=0.02091
  Segment 9: type=complex, RMSE=0.01867
File valve_0304_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01615
  Segment 1: type=complex, RMSE=0.01636
  Segment 2: type=tube, RMSE=0.01286
  Segment 3: type=complex, RMSE=0.01411
  Segment 4: type=plane, RMSE=0.01289
  Segment 5: type=complex, RMSE=0.01888
  Segment 6: type=complex, RMSE=0.02282
  Segment 7: type=tube, RMSE=0.03630
  Segment 8: type=plane, RMSE=0.01183
  Segment 9: type=complex, RMSE=0.01661
File valve_0305_lidar_classes.ply:
  Segment 0: type=plane, RMSE=0.01972
  Segment 1: type=complex, RMSE=0.01915
  Segment 2: type=tube, RMSE=0.01416
  Segment 3: type=plane, RMSE=0.01550
  Segment 4: type=complex, RMSE=0.02056
  Segment 5: type=complex, RMSE=0.02009
  Segment 6: type=complex, RMSE=0.02519
  Segment 7: type=tube, RMSE=0.01668
  Segment 9: type=sphere, RMSE=0.01634
File valve_0306_lidar_classes.ply:
  Segment 0: type=plane, RMSE=0.01988
  Segment 1: type=complex, RMSE=0.02010
  Segment 2: type=complex, RMSE=0.01927
  Segment 3: type=plane, RMSE=0.01502
  Segment 5: type=complex, RMSE=0.01946
  Segment 6: type=complex, RMSE=0.02722
  Segment 7: type=tube, RMSE=0.01607
  Segment 9: type=complex, RMSE=0.01641
File valve_0307_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01721
  Segment 1: type=complex, RMSE=0.01831
  Segment 2: type=complex, RMSE=0.02218
  Segment 3: type=plane, RMSE=0.04528
  Segment 4: type=complex, RMSE=0.01820
  Segment 5: type=complex, RMSE=0.01934
  Segment 6: type=complex, RMSE=0.02562
  Segment 7: type=tube, RMSE=0.02767
  Segment 9: type=complex, RMSE=0.01571
File valve_0308_lidar_classes.ply:
  Segment 0: type=plane, RMSE=0.02304
  Segment 1: type=complex, RMSE=0.01985
  Segment 2: type=complex, RMSE=0.01961
  Segment 3: type=tube, RMSE=0.01328
  Segment 5: type=complex, RMSE=0.02038
  Segment 6: type=complex, RMSE=0.02758
  Segment 7: type=tube, RMSE=0.01311
  Segment 9: type=sphere, RMSE=0.01592
File valve_0309_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01797
  Segment 1: type=complex, RMSE=0.02165
  Segment 2: type=complex, RMSE=0.02273
  Segment 3: type=plane, RMSE=0.01316
  Segment 5: type=tube, RMSE=0.01928
  Segment 6: type=complex, RMSE=0.02912
  Segment 7: type=tube, RMSE=0.01854
